tweet_count,tweet_id,username,text,created at,url
1,1840508066229330196,Fabrizio Romano,"🚨⚪️ Thibaut Courtois has suffered a muscle injury, says Carlo Ancelotti.

“He will undergo tests tomorrow”. https://t.co/ZQwJPuJxMM",Sun Sep 29 21:44:52 +0000 2024,https://twitter.com/FabrizioRomano/status/1840508066229330196
2,1840501468895629738,Fabrizio Romano,Who’s your Man of the Match for the Derbi? ✨ https://t.co/0MaXz2NR5o,Sun Sep 29 21:18:39 +0000 2024,https://twitter.com/FabrizioRomano/status/1840501468895629738
3,1840489589829402709,Fabrizio Romano,⚠️ Simeone and Koke ask Atlético fans to stop throwing objects to Courtois… as the game has been currently suspended. https://t.co/0n3deNrwln,Sun Sep 29 20:31:27 +0000 2024,https://twitter.com/FabrizioRomano/status/1840489589829402709
4,1840481896263831737,Fabrizio Romano,"🔴📈 Erik ten Hag: “There is always a new day”.

“I told the guys in the dressing room: come on. Tomorrow, a new day. We will bounce back, I’m sure”. https://t.co/D7D8hSA7lh",Sun Sep 29 20:00:53 +0000 2024,https://twitter.com/FabrizioRomano/status/1840481896263831737
5,1840460862236315655,Fabrizio Romano,"🚨🔴 Ten Hag: “We will bounce back”.

“There is always a new day and we will learn from it”.

“My players are strong characters and we will bounce back. We have to learn from this and quickly”. https://t.co/x8ccx49u8h",Sun Sep 29 18:37:18 +0000 2024,https://twitter.com/FabrizioRomano/status/1840460862236315655
6,1840459066847698950,Fabrizio Romano,"🚨 Ten Hag: “I’m not thinking about being sacked, not at all. We all made the decision to stay together”.

“Ownership, staff, players, myself. We made the decision from a clear review of what we have to do”.

“We knew it would take some time. We are on the same page together”. https://t.co/qs1qaIljuM",Sun Sep 29 18:30:10 +0000 2024,https://twitter.com/FabrizioRomano/status/1840459066847698950
7,1840457684627177925,Fabrizio Romano,"🚨❗️ Ten Hag: “We have to deal with this and show resilience. This is not good enough”.

“We have to accept this and get better. Focus on the next game and do things better than we did today”. https://t.co/tOWbQRQwGn",Sun Sep 29 18:24:40 +0000 2024,https://twitter.com/FabrizioRomano/status/1840457684627177925
8,1840456048509083989,Fabrizio Romano,"🔴❗️ Erik ten Hag, not happy with the first goal conceded: “To concede a goal after two or three minutes like that, it did something to our belief”.

“Totally unneccessary”, told BBC.

“It’s same mistake we did against Twente, it should be stopped in the first moment”. https://t.co/oxrNTWfil8",Sun Sep 29 18:18:10 +0000 2024,https://twitter.com/FabrizioRomano/status/1840456048509083989
9,1840455439907168685,Fabrizio Romano,"⚪️📈 Postecoglou tells BBC: “Today it was an outstanding performance”.

“We controlled the game well. Just an outstanding effort from all the lads”. https://t.co/2puSQxezmC",Sun Sep 29 18:15:45 +0000 2024,https://twitter.com/FabrizioRomano/status/1840455439907168685
10,1840452225304248684,Fabrizio Romano,"🚨🔴 Bruno Fernandes: “It was never a red card, that is my view”.

“I agree that it is a foul… yellow card? I can accept, but it is never a foul worth a red card”. https://t.co/zcELHxjMkE",Sun Sep 29 18:02:59 +0000 2024,https://twitter.com/FabrizioRomano/status/1840452225304248684
11,1840451491162632253,Fabrizio Romano,"🚨 Bruno Fernandes: “I just wanted to come and do the interview and be myself because my team-mates deserve that for what they have done in the game playing with one man less”, told BBC.

“I have to appreciate all the effort my team-mates have done”. https://t.co/0vo742zCte",Sun Sep 29 18:00:04 +0000 2024,https://twitter.com/FabrizioRomano/status/1840451491162632253
12,1840444560859595067,Fabrizio Romano,"🔴⚠️ Manchester United have scored only one goal in Premier League at Old Trafford so far.

It was scored by Joshua Zirkzee on the opening PL game vs Fulham. https://t.co/1iyUvbVdPa",Sun Sep 29 17:32:31 +0000 2024,https://twitter.com/FabrizioRomano/status/1840444560859595067
13,1840443265172062325,Fabrizio Romano,"🚨⚪️ Spurs beat Man United at Old Trafford…

3 defeats, 2 wins, 1 draw for Man United in Premier League with 5 goals scored and 8 conceded. 🤯📉

7 points in 6 games. 12th. https://t.co/FkwbFL4oMs",Sun Sep 29 17:27:22 +0000 2024,https://twitter.com/FabrizioRomano/status/1840443265172062325
14,1840439785598419451,Fabrizio Romano,"⚪️⚡️ Three consecutive goals for Dom Solanke, one more today against Man United at Old Trafford.

On fire. 🏹 https://t.co/NI2dyMFcqx",Sun Sep 29 17:13:33 +0000 2024,https://twitter.com/FabrizioRomano/status/1840439785598419451
15,1840437061612110218,Fabrizio Romano,"🚨⚠️ Bruno Fernandes will miss games vs Aston Villa, Brentford and West Ham.",Sun Sep 29 17:02:43 +0000 2024,https://twitter.com/FabrizioRomano/status/1840437061612110218
16,1840431363335299285,Fabrizio Romano,⚪️⚡️ First season goal for Dejan Kulusevski as he scores 2 minutes into the second half against Man United! https://t.co/32vZ4hbYPo,Sun Sep 29 16:40:05 +0000 2024,https://twitter.com/FabrizioRomano/status/1840431363335299285
17,1840429581133664477,Fabrizio Romano,🚨⛔️ First red card in 242 games as Man United player for Bruno Fernandes. https://t.co/oUaEHhlYr8,Sun Sep 29 16:33:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840429581133664477
18,1840425478487757033,Fabrizio Romano,"🚨⚠️ Bad news for Man United as after Bruno Fernandes’ red card, Kobbie Mainoo has been subbed off with an injury. https://t.co/pAuPyHRYuN",Sun Sep 29 16:16:42 +0000 2024,https://twitter.com/FabrizioRomano/status/1840425478487757033
19,1840414903921684598,Fabrizio Romano,⚪️🏴󠁧󠁢󠁷󠁬󠁳󠁿 Four goals in the last four games for Brennan Johnson as Tottenham talent makes an impact again. https://t.co/HOfeTwrX1J,Sun Sep 29 15:34:41 +0000 2024,https://twitter.com/FabrizioRomano/status/1840414903921684598
20,1840408151973134457,Fabrizio Romano,"🔵✨ Nico Páz has scored one goal and provided two assists in his last two games for Como!

Six points in two games for Cesc Fabregas’ Como after beating Atalanta and Verona. https://t.co/gFoaQ4VkxT",Sun Sep 29 15:07:51 +0000 2024,https://twitter.com/FabrizioRomano/status/1840408151973134457
21,1840408038630367619,Fabrizio Romano,🚨⚪️ Tottenham confirm Son not even on the bench for today’s game against Man United due to injury. https://t.co/nrCT8N256k,Sun Sep 29 15:07:24 +0000 2024,https://twitter.com/FabrizioRomano/status/1840408038630367619
22,1840397471551250457,Fabrizio Romano,"🚨⚠️ Harry Maguire out of Man United squad today due to a knock he suffered in training, as @TyMarshall_MEN reports. https://t.co/sHqRxzrhua",Sun Sep 29 14:25:24 +0000 2024,https://twitter.com/FabrizioRomano/status/1840397471551250457
23,1840363690547130606,Fabrizio Romano,"🔴⚪️ Calafiori on scoring vs Man City: “It's a bit early to say I've won over the fans, but I've made them love me straight away!”.

“I've settled in very well here, thanks to my team-mates and the club. The goal is a result of the way they helped me from the start”, told Rai. https://t.co/OljEqyYwPC",Sun Sep 29 12:11:10 +0000 2024,https://twitter.com/FabrizioRomano/status/1840363690547130606
24,1840348482126700664,Fabrizio Romano,🍿 Man United or Spurs to win today? https://t.co/1GUeUCgFNd,Sun Sep 29 11:10:44 +0000 2024,https://twitter.com/FabrizioRomano/status/1840348482126700664
25,1840344133380022368,Fabrizio Romano,"🔴 Erik ten Hag: “This team, in the last two years, has shown what they can do with patience”.

“With patience we can win trophies and now we have to get more consistent”. https://t.co/2gy0kniaXT",Sun Sep 29 10:53:27 +0000 2024,https://twitter.com/FabrizioRomano/status/1840344133380022368
26,1840331664678961658,Fabrizio Romano,"🔴⚠️ Bayern statement confirm Harry Kane suffered a painful blow to his ankle yesterday.

Tests carried out today showed a positive development as Kane will continue to receive intensive treatment. https://t.co/BbLaZGAiCn",Sun Sep 29 10:03:55 +0000 2024,https://twitter.com/FabrizioRomano/status/1840331664678961658
27,1840328414475042836,Fabrizio Romano,"🚨 Frenkie de Jong: “Having three injuries to the same ankle caused me a bit of mental trauma”.

“I’m gradually regaining my confidence to kick the ball hard, go strong into tackles. I will be back soon”.

“It’s very frustrating for a player who breathes football to be out”. https://t.co/zPtk4DpnOB",Sun Sep 29 09:51:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840328414475042836
28,1840327534157635743,Fabrizio Romano,"🚨 Frenkie de Jong: “People do think I’m earning a lot of money and they say I’ve to have surgery but I don't want to and I'm on vacation, I'm not training… but it's not true”.

“Everyone at the club agreed that not having surgery was the best option”. https://t.co/qxkbIyxGRC",Sun Sep 29 09:47:30 +0000 2024,https://twitter.com/FabrizioRomano/status/1840327534157635743
29,1840326673008320933,Fabrizio Romano,"🚨🔵🔴 Frenkie de Jong: “They said a lot about me… they said that I don't want to have surgery and that they pay me a lot of money”.

“They said I get €37m salary and it’s fake! It’s very, very far from that”.

“I'm not close to earning that, I'm very far away”. https://t.co/mb6OKyIUk5",Sun Sep 29 09:44:05 +0000 2024,https://twitter.com/FabrizioRomano/status/1840326673008320933
30,1840317840496148781,Fabrizio Romano,"🚨🇵🇹 João Palhinha only played 126 mins in Bundesliga since joining Bayern.

Bayern director Freund: “We are very, very happy with Palhinha. We will need him. We have a lot of games. He's staying positive and training well”, told @Abendzeitung. https://t.co/z7U6xX0ViN",Sun Sep 29 09:08:59 +0000 2024,https://twitter.com/FabrizioRomano/status/1840317840496148781
31,1840313063091691780,Fabrizio Romano,"🔴🇪🇺 Erik ten Hag: ""We have to win trophies, that is what this club stands for.

""This club has the ambition to play on the highest platform and we want to achieve the Champions League"".

""We have two routes, one is the Premier League and one is through the Europa League"". https://t.co/JxROqcR6w2",Sun Sep 29 08:50:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840313063091691780
32,1840304506938024158,Fabrizio Romano,"⚫️🔵🇳🇱 Denzel Dumfries' new deal at Inter will be signed in the next days and it will be valid until June 2028, as revealed earlier this week.

It's all done, just waiting on documents. https://t.co/bz2ljrdpOj",Sun Sep 29 08:16:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840304506938024158
33,1840297208626675907,Fabrizio Romano,"🔴⚪️ Arteta: ""I've admired Pep Guardiola since I was 10 years old. I haven't see a human being work as hard as Pep"".

""My feeling is profound, he knows it, the staff knows it because I still maintain with them today, with the board, with the ownership, with everyone!"". https://t.co/JrvixxtafH",Sun Sep 29 07:47:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840297208626675907
34,1840288652364038239,Fabrizio Romano,"🔵👀 Maresca on Carney Chukwuemeka: ""He's a very good player, but for the amount of players we have... we decided at the start of the season that it would be better for him to leave"".

""We wanted him to play 35 games rather than be here and play less games"". https://t.co/1onZirz3px",Sun Sep 29 07:13:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840288652364038239
35,1840284374031552715,Fabrizio Romano,"🔴⚠️ Ten Hag: ""When you play for Man United, you will be judged every game... and that’s normal"".

""Everyone, for every game, expects United to be winning. We know that. It isn’t a secret for anyone"". https://t.co/loEYGgH1V5",Sun Sep 29 06:56:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840284374031552715
36,1840276824162460036,Fabrizio Romano,"🔵 Cole Palmer: ""I know Enzo Maresca from my time at City... and everyone knows how much of a good manager he really is"".

""I think everyone will see it too"". https://t.co/6gFx6zhzNA",Sun Sep 29 06:26:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840276824162460036
37,1840270283497972201,Fabrizio Romano,"🔵🇸🇳 Jimmy Floyd Hasselbaink:  ""If Nicolas Jackson fulfils his potential, he will be a £150 million player"".

""I’m convinced of that"". https://t.co/pG7OlIsRs1",Sun Sep 29 06:00:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840270283497972201
38,1840242131668975637,Fabrizio Romano,"✨🇦🇷 Leo Messi scores for Inter Miami and makes it 841 career goals!

@InterMiamiCF 🎥
https://t.co/1e5TvceeIk",Sun Sep 29 04:08:08 +0000 2024,https://twitter.com/FabrizioRomano/status/1840242131668975637
39,1840186982250532980,Fabrizio Romano,"🔴 Ten Hag asks for time for the young players again: ""We have to improve the young players and they have to improve themselves. Patience, so"".

""We have to find a team that can be successful on a consistent basis"". https://t.co/spA0DDBUWQ",Sun Sep 29 00:29:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840186982250532980
40,1840177652193231191,Fabrizio Romano,"🔴 Ten Hag on Man United signing young players: ""Yes, those are the choices we have made in the last two seasons"".

""I understand the impression that many have for Manchester United because the history is so big"".

""But those are the choices we have made - and also it has https://t.co/Lom1VcHcgb",Sat Sep 28 23:51:55 +0000 2024,https://twitter.com/FabrizioRomano/status/1840177652193231191
41,1840158193592180829,Fabrizio Romano,"🚨🌎 FIFA has confirmed the 12 stadiums in the United States that will stage matches at the new Clubs’ World Cup.

Tournament will kick off on Sunday, 15 June 2025. 🏟️🇺🇸 https://t.co/VApvm2mzO8",Sat Sep 28 22:34:36 +0000 2024,https://twitter.com/FabrizioRomano/status/1840158193592180829
42,1840151763069845642,Fabrizio Romano,"🔵🔴🙋🏼‍♂️ Hansi Flick on Lamine benched tonight: “If you want to give someone the responsibility of this defeat, that’s on me. It’s my fault”.

“I had to rotate some players, it was necessary”. https://t.co/Fgk2MMQFL9",Sat Sep 28 22:09:03 +0000 2024,https://twitter.com/FabrizioRomano/status/1840151763069845642
43,1840147739033661489,Fabrizio Romano,"🔵🔴 Hansi Flick: “We have many injured players, but no excuses”.

“If you look at our squad at the moment, we only have three midfielders, and one defender playing as a midfielder. It's not easy, but we accept it”. https://t.co/dDbdRjcbfj",Sat Sep 28 21:53:03 +0000 2024,https://twitter.com/FabrizioRomano/status/1840147739033661489
44,1840133883985367520,Fabrizio Romano,🔴🔵 Barcelona suffer their first defeat in La Liga under Hansi Flick… Osasuna have made it! https://t.co/5QLTioRGke,Sat Sep 28 20:58:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840133883985367520
45,1840132216124301688,Fabrizio Romano,"🔵🔴✨ Lamine Yamal scores a wonderful goal out of nowhere…

…making it 5 goals, 5 assists in all competitions so far.

At least one G/A in each game. https://t.co/yLxgoHfE9H",Sat Sep 28 20:51:22 +0000 2024,https://twitter.com/FabrizioRomano/status/1840132216124301688
46,1840131202226741507,Fabrizio Romano,"🔴🔵 Osasuna to beat Barça at home for the first time since 2012…

…and scoring 4 goals while Barça under Flick only conceded 5 goals in La Liga so far! https://t.co/1DtZQIjjio",Sat Sep 28 20:47:21 +0000 2024,https://twitter.com/FabrizioRomano/status/1840131202226741507
47,1840121608582901955,Fabrizio Romano,"🔴🇳🇱 Ryan Gravenberch: “I think a team like Liverpool always has to be in the top four”.

“We keep pushing but it’s still really early”. https://t.co/qTAW7R4Jqz",Sat Sep 28 20:09:13 +0000 2024,https://twitter.com/FabrizioRomano/status/1840121608582901955
48,1840096722850079083,Fabrizio Romano,🔴✨ Liverpool get three points and go on top of the Premier League table! https://t.co/SgcRI53V00,Sat Sep 28 18:30:20 +0000 2024,https://twitter.com/FabrizioRomano/status/1840096722850079083
49,1840096396986233239,Fabrizio Romano,Who’s gonna win the Bundesliga? 🇩🇪 https://t.co/8s5NxDzA8M,Sat Sep 28 18:29:03 +0000 2024,https://twitter.com/FabrizioRomano/status/1840096396986233239
50,1840083524537463079,Fabrizio Romano,"🔴⚪️❗️ Arteta: “I haven't see a human being work as hard as Pep and everybody in Man City is consistently winning… and the reason they are there is because they continue to maintain that hunger”.

⚠️👀 “If someone wants to damage the relationship that's not in my hands”. https://t.co/gzklOKCGDl",Sat Sep 28 17:37:54 +0000 2024,https://twitter.com/FabrizioRomano/status/1840083524537463079
51,1840082209627062388,Fabrizio Romano,"🔴⚪️ Arteta on Pep comments: “When I say I know stuff about Man City, I meant I know how hard they work. This is what I mean!”.

“I can repeat it very clear, I admire Pep. I love Pep. I respect him so fondly for everything he does for me”.

“I consider him a friend”. https://t.co/My35IqZtqz",Sat Sep 28 17:32:40 +0000 2024,https://twitter.com/FabrizioRomano/status/1840082209627062388
52,1840081254219227275,Fabrizio Romano,"🔵🏴󠁧󠁢󠁥󠁮󠁧󠁿 Cole Palmer: “I should have had five or six!”.

“When I missed the first chance I was upset, but with the way they played and their high line I felt we would get more chances”. https://t.co/iMiLsjfTGJ",Sat Sep 28 17:28:52 +0000 2024,https://twitter.com/FabrizioRomano/status/1840081254219227275
53,1840070655955402774,Fabrizio Romano,"🔴⚪️✨ Arteta on Ethan Nwaneri: “He came on and immediately beat one, two, three players. I just love it!”.

“If you want to play here you need to play with that courage”, Arteta says via @RyanTaylorSport. https://t.co/4ahXmJONwe",Sat Sep 28 16:46:45 +0000 2024,https://twitter.com/FabrizioRomano/status/1840070655955402774
54,1840069569035030812,Fabrizio Romano,"🔵✨ Enzo Maresca: “I know Cole Palmer from many years ago, I had him at Manchester City in the U23”, tells BBC.

“The best thing is the way he is as a human is the same way”.

“This doesn't change his life and that is the best thing for him”. https://t.co/Cfn9sUBDev",Sat Sep 28 16:42:26 +0000 2024,https://twitter.com/FabrizioRomano/status/1840069569035030812
55,1840068825586315346,Fabrizio Romano,🔵⚽️ Cole Palmer’s match ball… with special comment by Roméo Lavia. 😄 https://t.co/zLGinvTWrV,Sat Sep 28 16:39:29 +0000 2024,https://twitter.com/FabrizioRomano/status/1840068825586315346
56,1840068450720350606,Fabrizio Romano,"🔵 Brighton manager Fabian Hürzeler: “Cole Palmer is special. He’s unstoppable, there are not so many players like him”. https://t.co/v3YIlLN9Br",Sat Sep 28 16:38:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1840068450720350606
57,1840064862015160404,Fabrizio Romano,"🟡🔴🇳🇬 After three assists, Victor Osimhen scores for Galatasaray vs Kasimpasa. https://t.co/bJVo1Uj3GN",Sat Sep 28 16:23:44 +0000 2024,https://twitter.com/FabrizioRomano/status/1840064862015160404
58,1840059881509790164,Fabrizio Romano,"🔴⚪️ Crucial win for the Gunners!

Who’s your Man of the Match? ✨ https://t.co/O0ZDnS7Ntf",Sat Sep 28 16:03:57 +0000 2024,https://twitter.com/FabrizioRomano/status/1840059881509790164
59,1840058794182639810,Fabrizio Romano,"🔵✨ 4 wins, 1 draw, 1 defeat for Chelsea under Enzo Maresca in Premier League as they beat Brighton.

15 goals scored under the new manager. https://t.co/U1rU8V3jL8",Sat Sep 28 15:59:37 +0000 2024,https://twitter.com/FabrizioRomano/status/1840058794182639810
60,1840045964041580621,Fabrizio Romano,"🔵✨ Three assists in three games since joining Chelsea for Jadon Sancho, one more today. https://t.co/umkwdWRFeo",Sat Sep 28 15:08:38 +0000 2024,https://twitter.com/FabrizioRomano/status/1840045964041580621
61,1840044567661294059,Fabrizio Romano,"🔴⚪️🇨🇲 Five goals in six games for Bryan Mbeumo, flying for Brentford this season.

48 goal contributions in 101 Premier League games. https://t.co/NQj3bq8Lv4",Sat Sep 28 15:03:05 +0000 2024,https://twitter.com/FabrizioRomano/status/1840044567661294059
62,1840043296673906876,Fabrizio Romano,"🔴⚪️🇧🇷 Gabriel Martinelli with his first Arsenal goal since March (!) and also an assist today…

…back to his level. 📈✨ https://t.co/H93YwNwG04",Sat Sep 28 14:58:02 +0000 2024,https://twitter.com/FabrizioRomano/status/1840043296673906876
63,1840040612092911863,Fabrizio Romano,"🔵✨ The first player ever to score four goals in the first half in Premier League.

Cole Palmer. 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/FiEgPvARz9",Sat Sep 28 14:47:22 +0000 2024,https://twitter.com/FabrizioRomano/status/1840040612092911863
64,1840039346897867248,Fabrizio Romano,"Cole Palmer again. FOUR goals in one half.

INSANE. 😳✨ https://t.co/8zDcMGmWzb",Sat Sep 28 14:42:21 +0000 2024,https://twitter.com/FabrizioRomano/status/1840039346897867248
65,1840036576895672827,Fabrizio Romano,"🔵🌪️ Five goals, four assists for Cole Palmer who scores an hat-trick in 10 minutes!

More goal contributions than games as Chelsea player for Palmer. 🥶 https://t.co/9aaqNLNOlQ",Sat Sep 28 14:31:20 +0000 2024,https://twitter.com/FabrizioRomano/status/1840036576895672827
66,1840027291121840216,Fabrizio Romano,"🔴⚪️🇸🇮 Two goals in 15 minutes for Benjamin Šeško today…

…making it 4 goals, 2 assists in 7 games in all competitions for RB Leipzig. https://t.co/omAMQvAnkc",Sat Sep 28 13:54:26 +0000 2024,https://twitter.com/FabrizioRomano/status/1840027291121840216
67,1840026650802598071,Fabrizio Romano,"🔴⚪️🇬🇷 Yusuf Yazici, set to sign three year deal at Olympiacos after Adam Ounas deal collapsed. https://t.co/shdhru7M1T",Sat Sep 28 13:51:54 +0000 2024,https://twitter.com/FabrizioRomano/status/1840026650802598071
68,1840020581112012905,Fabrizio Romano,Who’s your Man of the Match? ✨ https://t.co/KSwNiAq9fZ,Sat Sep 28 13:27:47 +0000 2024,https://twitter.com/FabrizioRomano/status/1840020581112012905
69,1840006079838556521,Fabrizio Romano,"🔵🇭🇷 Joško Gvardiol is the defender who has been involved in more goals in 2024 in Premier League with 6 goal contributions, @footballontnt reports.

Fantastic signing for Man City. ✨ https://t.co/lCUuUXIZiK",Sat Sep 28 12:30:09 +0000 2024,https://twitter.com/FabrizioRomano/status/1840006079838556521
70,1839992775229489224,Fabrizio Romano,"⚪️🇧🇷 Carlo Ancelotti: “Vinicius Jr deserves to win the Ballon d’Or, no doubts”.

“I think Vini will win the Ballon d’Or also because of what he did in Champions League, he helped us to win the UCL”.

“For me, he’s the man who has to win it”. https://t.co/SKlSqgxL2r",Sat Sep 28 11:37:17 +0000 2024,https://twitter.com/FabrizioRomano/status/1839992775229489224
71,1839991189824540751,Fabrizio Romano,"🚨⚪️ Carlo Ancelotti confirms: “Eduardo Camavinga has recovered, he’s available and he can play”. https://t.co/aL5RDDN3vF",Sat Sep 28 11:30:59 +0000 2024,https://twitter.com/FabrizioRomano/status/1839991189824540751
72,1839973073149456490,Fabrizio Romano,"🔵🇪🇸 Pep: ""Rodri is irreplaceable for the fact that he has something that is difficult to find, but not just at Man City, all around the world!"".

""If you say: you have money to buy a player like Rodri. They’re not on the market!"", says via @City_Xtra. https://t.co/ImLErYJVq7",Sat Sep 28 10:19:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839973073149456490
73,1839965875627049095,Fabrizio Romano,"🚨🔴 Erik ten Hag: “Leny Yoro is doing very welll”.

“It is very pleasing that his rehab is going in the right direction, and I expect him soon, but what I mean by soon is that he is now in the right planning process”. https://t.co/UEe9iwiVl5",Sat Sep 28 09:50:24 +0000 2024,https://twitter.com/FabrizioRomano/status/1839965875627049095
74,1839964516706365853,Fabrizio Romano,"🔴✨ Amad Diallo on future: ""I dream to win more trophies with Man United, a lot of trophies!"".

""Champions League, Premier League, everything. I want to win with this club"".

""One of the best days of my life was to sign with the club and I want to do more here"", told Sky. https://t.co/lUQQPnSKmT",Sat Sep 28 09:45:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839964516706365853
75,1839961497008497137,Fabrizio Romano,"🔴 Amad Diallo on Erik ten Hag: ""He's important for me"".

""He's there to help everyone, even when you don't play he's there to speak with you to stay focused on the training pitch"".

""If you want to deserve things on the pitch, you need to be ready in the training"", told Sky. https://t.co/5tJjbFqFIY",Sat Sep 28 09:33:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839961497008497137
76,1839955708491551229,Fabrizio Romano,"🔵⚠️ Pep Guardiola: ""Next time, Arteta has to be more clear... exactly he means, what happens here"".

""It can be related to all the processes, now with the 115 charges. Maybe it’s about that, he knows information about that maybe, or things I don’t know..."". https://t.co/aJZz3B0495",Sat Sep 28 09:10:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839955708491551229
77,1839949920398389684,Fabrizio Romano,"🔵 Enzo Maresca wants all Chelsea player to be at the stadium even if not in the squad: ""I want all of them there"".

""The ones in the squad have to be there, the ones not in the squad have to be there too"".

""You have to behave like a team, always"". https://t.co/dpsvWjiRjg",Sat Sep 28 08:47:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839949920398389684
78,1839941364047401088,Fabrizio Romano,"🔴⚪️ Mikel Arteta on Arsenal style: ""I want to win games in our way... but understanding context"".

""I want to wear flip flops, shorts... but with this weather? That's silly!"".

""People will say Mikel, what are you doing? No, but I'm very brave! Yea, but tomorrow you’re sick”. https://t.co/uM4t8IU6BX",Sat Sep 28 08:13:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839941364047401088
79,1839935072670990344,Fabrizio Romano,"🔵👀 Pep Guardiola: ""There is no team that is wanted to be more beaten than us here in England"".

""We felt it, we smelt it: Man City again! They don’t like us, at all!"".

""But it's ok, let's go. Let's try"". https://t.co/hcNQfDOUX3",Sat Sep 28 07:48:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839935072670990344
80,1839926767961727029,Fabrizio Romano,"🔴⚪️ Arteta when asked about the rivalry with Man City and Pep Guardiola: ""I prefer this reaction much more than someone clapping my back after the game and saying: Well done, you guys are in the right direction"".

""This is why I do what I do"". https://t.co/3bzukD13O0",Sat Sep 28 07:15:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839926767961727029
81,1839920476434358618,Fabrizio Romano,"🔵🇪🇨 Enzo Maresca: ""Moises Caicedo is top player. He is very good but like all the top players, he can improve things"".

""He is playing fantastic. A lot of time, because clubs pay a lot of money for a player, we expect them to always be good, but it is not always like this"". https://t.co/L8sKPRvrPh",Sat Sep 28 06:50:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839920476434358618
82,1839914940054024222,Fabrizio Romano,"🔵🇳🇴 Guardiola on Haaland vs Gabriel in the final mins of City vs Arsenal: ""The emotions are the emotions"".

""So I’m sure he’s not proud of what he did, but listen, in the type of challenge that Arsenal challenged us, I understand it"". https://t.co/85YB6Izgqg",Sat Sep 28 06:28:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839914940054024222
83,1839907895342678259,Fabrizio Romano,"🔴🔵 Luis Enrique: ""Do you wanna talk about Bradley Barcola? He's playing every single game in the best way possible"".

""Today he's been like God, yesterday he was like the Devil"". https://t.co/UfwWdyeXnJ",Sat Sep 28 06:00:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1839907895342678259
84,1839842009885839627,Fabrizio Romano,"🔴🫂 Chido Obi Martin with Man United legend Eric Cantona at FC25 event on Thursday night in London…

…then at 11.07am on Friday, Chido was informed by Man United management and his camp about Premier League’s final approval for his move to #MUFC.

Official soon. 🔐 https://t.co/UHtIgDH8lo",Sat Sep 28 01:38:12 +0000 2024,https://twitter.com/FabrizioRomano/status/1839842009885839627
85,1839825213338333291,Fabrizio Romano,"💙👋🏻 Hudson-Odoi tells Daily Mail: ""I have a lot of love for Chelsea!"".

""It’s a nice feeling to go back there next week... I haven’t been back since I left. Hopefully the fans won’t boo me! Hopefully they will clap or something!"".

""I just had to leave in that moment"". https://t.co/X51SpSB4jV",Sat Sep 28 00:31:27 +0000 2024,https://twitter.com/FabrizioRomano/status/1839825213338333291
86,1839807203261157406,Fabrizio Romano,"🚨🫂 Mikel Arteta on Pep Guardiola: “I love him, I respect him and I admire him, his team and everything that he does”.

“This is a sport… and so one thing is our profession and the other is our personal relationship”. https://t.co/ffOnp6YUUP",Fri Sep 27 23:19:53 +0000 2024,https://twitter.com/FabrizioRomano/status/1839807203261157406
87,1839789170396672216,Fabrizio Romano,"🔵🔥 “You provoke me? Ok, here I’m. You want a war? Ok, now we war”.

Pep Guardiola ⤵️🎥 @HaytersTV
https://t.co/OPYOQZw4Hd",Fri Sep 27 22:08:14 +0000 2024,https://twitter.com/FabrizioRomano/status/1839789170396672216
88,1839784321118621844,Fabrizio Romano,"🚨 Pep Guardiola on Arteta’s stating he “knows things” about City: “Next time he has to be more clear exactly what does it mean!”.

“Mikel said he was here four years and we know exactly what happened here, because it can be related in all the process now with 155 charges, maybe https://t.co/7PlfHafRoo",Fri Sep 27 21:48:58 +0000 2024,https://twitter.com/FabrizioRomano/status/1839784321118621844
